6.890000000000001 0.791732 -0.610869
6.9 0.810403 -0.585872
6.91 0.828225 -0.560396
6.92 0.845187 -0.534471
6.93 0.861281 -0.50813
6.94 0.876498 -0.481405
6.95 0.890834 -0.454329
6.96 0.904284 -0.426932
6.97 0.916843 -0.399247
6.98 0.928511 -0.371305
6.99 0.939286 -0.343137
7.0 0.949167 -0.314772
7.01 0.958158 -0.28624
7.0200000000000005 0.966259 -0.257571
7.03 0.973475 -0.228794
7.04 0.979809 -0.199936
7.05 0.985267 -0.171025
7.0600000000000005 0.989854 -0.142088
7.07 0.993578 -0.113151
7.08 0.996446 -0.0842389
7.09 0.998465 -0.0553775
7.1000000000000005 0.999646 -0.0265906
7.11 0.999998 0.00209855
7.12 0.99953 0.0306671
7.13 0.998252 0.0590931
7.140000000000001 0.996177 0.0873553
7.15 0.993315 0.115433
7.16 0.989678 0.143306
7.17 0.985279 0.170956
7.18 0.980129 0.198363
7.19 0.974241 0.225511
7.2 0.967628 0.252381
7.21 0.960304 0.278957
7.22 0.952281 0.305223
7.23 0.943573 0.331165
7.24 0.934194 0.356766
7.25 0.924157 0.382012
7.26 0.913477 0.406891
7.2700000000000005 0.902166 0.431389
7.28 0.890239 0.455494
7.29 0.87771 0.479193
7.3 0.864592 0.502474
7.3100000000000005 0.8509 0.525328
7.32 0.836647 0.547742
7.33 0.821848 0.569707
7.34 0.806515 0.591213
7.3500000000000005 0.790663 0.612251
7.36 0.774306 0.632811
7.37 0.757457 0.652885
7.38 0.74013 0.672464
7.390000000000001 0.722338 0.691541
7.4 0.704094 0.710107
7.41 0.685412 0.728155
7.42 0.666306 0.745679
7.43 0.646788 0.76267
7.44 0.626871 0.779123
7.45 0.606569 0.795031
7.46 0.585894 0.810387
7.47 0.56486 0.825187
7.48 0.543479 0.839423
7.49 0.521763 0.85309
7.5 0.499727 0.866183
7.51 0.477381 0.878697
7.5200000000000005 0.454739 0.890625
7.53 0.431813 0.901963
7.54 0.408615 0.912707
7.55 0.385159 0.92285
7.5600000000000005 0.361457 0.932389
7.57 0.33752 0.941318
7.58 0.313361 0.949634
7.59 0.288993 0.957331
7.6000000000000005 0.264429 0.964405
7.61 0.23968 0.970852
7.62 0.214758 0.976667
7.63 0.189678 0.981846
7.640000000000001 0.16445 0.986385
7.65 0.139089 0.99028
7.66 0.113605 0.993526
7.67 0.0880134 0.996119
7.68 0.0623256 0.998056
7.69 0.0365551 0.999332
7.7 0.010715 0.999943
7.71 -0.0151814 0.999885
7.72 -0.0411205 0.999154
7.73 -0.0670887 0.997747
7.74 -0.0930721 0.995659
7.75 -0.119057 0.992887
7.76 -0.145028 0.989428
7.7700000000000005 -0.170972 0.985276
7.78 -0.196874 0.980429
7.79 -0.222718 0.974883
7.8 -0.248489 0.968635
7.8100000000000005 -0.274172 0.961681
7.82 -0.29975 0.954018
7.83 -0.325207 0.945643
7.84 -0.350528 0.936552
7.8500000000000005 -0.375693 0.926744
7.86 -0.400687 0.916215
7.87 -0.425492 0.904962
7.88 -0.450088 0.892984
7.890000000000001 -0.474457 0.880279
7.9 -0.498581 0.866843
7.91 -0.522439 0.852677
7.92 -0.546012 0.837778
7.930000000000001 -0.569278 0.822145
