0.325478	8775.34	1.19364	7169.61	2.93142
0.326118	8779.93	1.19551	7174.92	2.92836
0.326757	8784.52	1.19738	7180.2	2.9253
0.327396	8789.11	1.19925	7185.44	2.92225
0.328036	8793.71	1.20112	7190.66	2.91919
0.328675	8798.31	1.20299	7195.84	2.91614
0.329315	8802.91	1.20485	7201	2.91309
0.329954	8807.52	1.20671	7206.13	2.91005
0.330594	8812.13	1.20857	7211.22	2.907
0.331233	8816.74	1.21043	7216.28	2.90396
0.331873	8821.36	1.21228	7221.32	2.90092
0.332512	8825.98	1.21414	7226.32	2.89789
0.333151	8830.6	1.21599	7231.3	2.89485
0.333791	8835.22	1.21784	7236.24	2.89182
0.33443	8839.85	1.21969	7241.16	2.8888
0.33507	8844.48	1.22154	7246.04	2.88577
0.335709	8849.12	1.22338	7250.9	2.88275
0.336349	8853.76	1.22522	7255.72	2.87973
0.336988	8858.4	1.22706	7260.52	2.87671
0.337628	8863.04	1.2289	7265.28	2.8737
0.338267	8867.69	1.23074	7270.02	2.87069
0.338906	8872.34	1.23257	7274.72	2.86768
0.339546	8876.99	1.2344	7279.4	2.86467
0.340185	8881.65	1.23624	7284.05	2.86167
0.340825	8886.31	1.23806	7288.67	2.85867
0.341464	8890.97	1.23989	7293.26	2.85567
0.342104	8895.64	1.24172	7297.82	2.85268
0.342743	8900.3	1.24354	7302.35	2.84969
0.343383	8904.98	1.24536	7306.85	2.8467
0.344022	8909.65	1.24718	7311.33	2.84371
0.344661	8914.33	1.249	7315.77	2.84073
0.345301	8919	1.25081	7320.19	2.83775
0.34594	8923.69	1.25263	7324.58	2.83477
0.34658	8928.37	1.25444	7328.93	2.8318
0.347219	8933.06	1.25625	7333.26	2.82883
0.347859	8937.75	1.25806	7337.57	2.82586
0.348498	8942.44	1.25986	7341.84	2.82289
0.349138	8947.14	1.26167	7346.08	2.81993
0.349777	8951.84	1.26347	7350.3	2.81697
0.350416	8956.54	1.26527	7354.49	2.81401
0.351056	8961.24	1.26707	7358.65	2.81106
0.351695	8965.95	1.26886	7362.78	2.80811
0.352335	8970.66	1.27066	7366.88	2.80516
0.352974	8975.37	1.27245	7370.96	2.80222
0.353614	8980.09	1.27424	7375.01	2.79928
0.354253	8984.8	1.27603	7379.03	2.79634
0.354893	8989.52	1.27782	7383.02	2.7934
0.355532	8994.25	1.2796	7386.98	2.79047
0.356171	8998.97	1.28139	7390.92	2.78754
